BILL_ID,CUSTOMER_ID,BILL_AMOUNT,PAYMENT_AMOUNT,BILL_DATE,PAYMENT_DATE,CHANNEL,BILL_STATUS,REFUND_FLAG
BILL238436,CUST10442,190454,190454,2026-10-12 00:00:00,2026-10-15 00:00:00,Web,Paid,0
BILL210303,CUST10489,380999,380999,2026-06-15 00:03:00,2026-06-16 00:03:00,Web,Paid,0
BILL490583,CUST10143,377651,377651,2026-05-14 00:00:00,2026-05-16 00:00:00,Mobile,Paid,0
BILL109154,CUST10263,398952,398952,2026-08-17 00:00:00,2026-08-19 00:00:00,Mobile,Paid,0
BILL656610,CUST10583,372597,372597,2026-07-24 00:00:00,2026-07-29 00:00:00,Mobile,Paid,0
BILL507949,CUST10450,386457,386457,2026-10-26 00:00:00,2026-10-26 00:00:00,Web,Paid,0
BILL437094,CUST10412,307721,307721,2026-07-20 00:00:00,2026-07-22 00:00:00,Web,Paid,0
BILL333037,CUST10087,256235,256235,2026-07-16 00:00:00,2026-07-21 00:00:00,Mobile,Paid,0
BILL446130,CUST10039,107142,107142,2026-11-28 00:00:00,2026-11-30 00:00:00,Mobile,Paid,0
BILL895690,CUST10109,112974,112974,2026-05-15 00:00:00,2026-05-20 00:00:00,Mobile,Paid,1
BILL223614,CUST10372,188669,188669,2026-10-18 00:00:00,2026-10-22 00:00:00,Web,Paid,0
BILL836526,CUST10189,366772,1403,2026-07-10 00:00:00,2026-07-12 00:00:00,Web,Paid,0
BILL461813,CUST10535,275713,275713,2026-04-14 00:00:00,2026-04-15 00:00:00,Web,Paid,0
BILL514570,CUST10333,343339,343339,2026-07-17 00:03:00,2026-07-17 00:03:00,API,Paid,0
BILL996435,CUST10333,343339,343339,2026-07-17 00:03:00,2026-07-17 00:04:00,API,Paid,0
BILL659542,CUST10333,343339,343339,2026-07-17 00:03:00,2026-07-17 00:05:00,API,Paid,0
BILL776826,CUST10333,343339,343339,2026-07-17 00:03:00,2026-07-17 00:06:00,API,Paid,0
BILL469342,CUST10448,234721,234721,2026-05-20 00:00:00,2026-05-24 00:00:00,Mobile,Paid,0
BILL643545,CUST10462,104974,104974,2026-08-13 00:00:00,2026-08-17 00:00:00,Mobile,Paid,0
BILL489325,CUST10346,359143,359143,2026-10-19 00:00:00,2026-10-19 00:00:00,Mobile,Paid,0
BILL723719,CUST10007,390473,390473,2026-07-07 00:00:00,2026-07-07 00:00:00,Web,Paid,0
BILL462613,CUST10099,377420,377420,2026-05-05 00:00:00,2026-05-05 00:00:00,Mobile,Paid,0
BILL142432,CUST10275,243613,243613,2026-06-23 00:00:00,2026-06-25 00:00:00,Mobile,Paid,0
BILL548117,CUST10448,234721,234721,2026-06-23 00:00:00,2026-06-28 00:00:00,Mobile,Paid,0
BILL670850,CUST10083,266463,5741325,2026-09-21 00:00:00,2026-09-26 00:00:00,Mobile,Paid,0
BILL573147,CUST10324,373794,373794,2026-03-15 00:00:00,2026-03-18 00:00:00,Mobile,Paid,0
BILL884903,CUST10268,217442,217442,2026-08-27 00:00:00,2026-08-30 00:00:00,Web,Paid,0
BILL613306,CUST10375,286870,286870,2026-06-17 00:00:00,2026-06-17 00:00:00,Mobile,Paid,0
BILL112589,CUST10047,307308,307308,2026-05-05 00:00:00,2026-05-06 00:00:00,Mobile,Paid,0
BILL208456,CUST10175,379067,379067,2026-08-13 00:04:00,2026-08-13 00:04:00,Mobile,Paid,0
BILL837962,CUST10263,398952,398952,2026-09-18 00:00:00,2026-09-18 00:00:00,Mobile,Paid,0
BILL900528,CUST10122,286581,286581,2026-09-24 00:05:00,2026-09-26 00:05:00,Web,Paid,0
BILL990800,CUST10355,349261,349261,2026-09-21 00:00:00,2026-09-26 00:00:00,Mobile,Paid,0
BILL982778,CUST10283,175295,175295,2026-06-14 00:00:00,2026-06-14 00:00:00,Mobile,Paid,0
BILL693745,CUST10465,314765,314765,2026-07-19 00:00:00,2026-07-22 00:00:00,Web,Paid,0
BILL807464,CUST10589,239931,239931,2026-09-22 00:00:00,2026-09-22 00:00:00,Web,Paid,0
BILL212861,CUST10519,273139,273139,2026-10-17 00:00:00,2026-10-17 00:00:00,API,Paid,0
BILL249364,CUST10519,273139,273139,2026-10-17 00:00:00,2026-10-17 00:01:00,API,Paid,0
BILL635288,CUST10519,273139,273139,2026-10-17 00:00:00,2026-10-17 00:02:00,API,Paid,0
BILL974393,CUST10519,273139,273139,2026-10-17 00:00:00,2026-10-17 00:03:00,API,Paid,0
BILL302247,CUST10519,273139,273139,2026-10-17 00:00:00,2026-10-17 00:04:00,API,Paid,0
BILL768515,CUST10559,370300,7120546,2026-07-14 00:05:00,2026-07-15 00:05:00,Web,Paid,0
BILL905710,CUST10372,188669,188669,2026-11-21 00:00:00,2026-11-22 00:00:00,Web,Paid,0
BILL780379,CUST10234,145984,2377,2026-07-11 00:04:00,2026-07-11 00:04:00,Mobile,Paid,0
BILL354594,CUST10594,369782,369782,2026-06-13 00:00:00,2026-06-16 00:00:00,Mobile,Paid,0
BILL588669,CUST10088,349015,349015,2026-06-10 00:00:00,2026-06-12 00:00:00,Mobile,Paid,0
BILL786327,CUST10614,322605,322605,2026-08-21 00:00:00,2026-08-26 00:00:00,Mobile,Paid,0
BILL369470,CUST10481,205868,205868,2026-10-17 00:00:00,2026-10-20 00:00:00,Mobile,Paid,0
BILL468185,CUST10475,304176,304176,2026-09-29 00:00:00,2026-10-03 00:00:00,Web,Paid,0
BILL892126,CUST10078,168945,168945,2026-09-26 00:00:00,2026-10-01 00:00:00,Mobile,Paid,0
BILL715096,CUST10205,325213,325213,2026-06-16 00:00:00,2026-06-16 00:00:00,Web,Paid,0
BILL200459,CUST10510,204797,204797,2026-08-19 00:05:00,2026-08-19 00:05:00,Mobile,Paid,0
BILL419469,CUST10179,370177,370177,2026-07-26 00:00:00,2026-07-31 00:00:00,Mobile,Paid,1
BILL822253,CUST10589,239931,239931,2026-10-22 00:00:00,2026-10-23 00:00:00,Web,Paid,0
BILL591615,CUST10177,219181,219181,2026-12-16 00:05:00,2026-12-18 00:05:00,Web,Paid,0
BILL115199,CUST10110,350073,7875486,2026-10-28 00:04:00,2026-10-31 00:04:00,Web,Paid,0
BILL178365,CUST10287,326490,326490,2026-06-08 00:00:00,2026-06-13 00:00:00,Web,Paid,0
BILL343140,CUST10500,311731,5205708,2026-05-19 00:00:00,2026-05-24 00:00:00,Mobile,Paid,0
BILL847543,CUST10427,150216,150216,2026-08-19 00:00:00,2026-08-23 00:00:00,Mobile,Paid,0
BILL304861,CUST10085,364972,364972,2027-04-04 00:00:00,2027-04-07 00:00:00,API,Paid,0
BILL198124,CUST10257,212734,212734,2026-06-05 00:00:00,2026-06-07 00:00:00,Web,Paid,0
BILL147210,CUST10153,123159,123159,2026-08-10 00:00:00,2026-08-13 00:00:00,Web,Paid,0
BILL824841,CUST10468,366366,366366,2026-08-19 00:00:00,2026-08-20 00:00:00,API,Paid,0
BILL685390,CUST10159,294457,294457,2026-07-21 00:00:00,2026-07-24 00:00:00,Mobile,Paid,0
BILL339599,CUST10158,310083,310083,2026-05-16 00:00:00,2026-05-21 00:00:00,API,Paid,0
BILL798881,CUST10485,336972,336972,2026-06-18 00:00:00,2026-06-21 00:00:00,Web,Paid,0
BILL382449,CUST10120,360615,360615,2026-06-08 00:00:00,2026-06-09 00:00:00,Mobile,Paid,0
BILL695321,CUST10289,182935,182935,2026-09-17 00:00:00,2026-09-19 00:00:00,Mobile,Paid,0
BILL463202,CUST10508,118063,118063,2026-07-21 00:00:00,2026-07-22 00:00:00,API,Paid,0
BILL375901,CUST10200,342570,342570,2026-10-16 00:00:00,2026-10-21 00:00:00,Web,Paid,0
BILL264529,CUST10295,276630,276630,2026-04-17 00:00:00,2026-04-17 00:00:00,API,Paid,0
BILL902053,CUST10295,276630,276630,2026-04-17 00:00:00,2026-04-17 00:01:00,API,Paid,0
BILL129621,CUST10295,276630,276630,2026-04-17 00:00:00,2026-04-17 00:02:00,API,Paid,0
BILL510728,CUST10456,348538,348538,2026-06-16 00:00:00,2026-06-18 00:00:00,Web,Paid,0
BILL250298,CUST10329,186139,186139,2026-09-19 00:05:00,2026-09-19 00:05:00,Mobile,Paid,0
BILL854652,CUST10543,207612,207612,2026-06-19 00:00:00,2026-06-24 00:00:00,Web,Paid,0
BILL664442,CUST10279,356207,356207,2026-06-07 00:03:00,2026-06-10 00:03:00,Web,Paid,0
BILL130483,CUST10553,132281,132281,2026-03-09 00:00:00,2026-03-11 00:00:00,Web,Paid,0
BILL434453,CUST10303,131090,131090,2026-08-20 00:00:00,2026-08-25 00:00:00,Web,Paid,0
BILL445539,CUST10161,227877,227877,2026-06-13 00:00:00,2026-06-14 00:00:00,Mobile,Paid,0
BILL221731,CUST10173,272090,272090,2026-07-19 00:00:00,2026-07-22 00:00:00,API,Paid,0
BILL442061,CUST10306,119250,119250,2026-04-18 00:00:00,2026-04-19 00:00:00,Mobile,Paid,0
BILL508699,CUST10004,125948,125948,2026-07-11 00:05:00,2026-07-13 00:05:00,Mobile,Paid,0
BILL162622,CUST10536,399661,399661,2026-07-13 00:00:00,2026-07-16 00:00:00,Web,Paid,0
BILL430816,CUST10598,244837,244837,2026-11-22 00:00:00,2026-11-25 00:00:00,Mobile,Paid,1
BILL894498,CUST10427,150216,150216,2026-09-22 00:00:00,2026-09-22 00:00:00,Mobile,Paid,0
BILL825454,CUST10155,343373,343373,2026-05-08 00:00:00,2026-05-11 00:00:00,Web,Paid,1
BILL301948,CUST10151,234106,234106,2026-11-04 00:00:00,2026-11-06 00:00:00,Mobile,Paid,0
BILL847831,CUST10302,176365,176365,2026-08-09 00:05:00,2026-08-10 00:05:00,Web,Paid,0
BILL560976,CUST10083,266463,266463,2026-10-26 00:00:00,2026-10-31 00:00:00,Mobile,Paid,0
BILL911401,CUST10061,293618,293618,2026-08-19 00:00:00,2026-08-24 00:00:00,Web,Paid,0
BILL498826,CUST10576,289194,289194,2026-06-09 00:00:00,2026-06-11 00:00:00,Mobile,Paid,0
BILL930152,CUST10225,183503,183503,2026-08-14 00:00:00,2026-08-18 00:00:00,Web,Paid,0
BILL354833,CUST10525,309705,309705,2026-09-20 00:03:00,2026-09-20 00:03:00,Mobile,Paid,0
BILL502859,CUST10414,297390,297390,2026-07-09 00:00:00,2026-07-14 00:00:00,Web,Paid,0
BILL342134,CUST10146,222206,222206,2026-04-20 00:00:00,2026-04-25 00:00:00,Mobile,Paid,0
BILL301663,CUST10342,252882,252882,2026-10-21 00:00:00,2026-10-23 00:00:00,Mobile,Paid,0
BILL847743,CUST10468,366366,366366,2026-09-19 00:00:00,2026-09-22 00:00:00,Mobile,Paid,0
BILL980920,CUST10098,179960,179960,2026-10-23 00:00:00,2026-10-26 00:00:00,Web,Paid,0
BILL111038,CUST10379,202846,2675511,2026-09-14 00:00:00,2026-09-18 00:00:00,Web,Paid,0
BILL703272,CUST10579,205403,205403,2026-10-24 00:00:00,2026-10-24 00:00:00,API,Paid,0
BILL295857,CUST10090,254823,254823,2027-03-27 00:00:00,2027-03-30 00:00:00,Web,Paid,0
BILL229256,CUST10423,311188,311188,2026-12-02 00:00:00,2026-12-06 00:00:00,Mobile,Paid,0
BILL903770,CUST10504,278446,278446,2026-07-16 00:00:00,2026-07-19 00:00:00,Web,Paid,0
BILL886199,CUST10240,399654,399654,2027-06-08 00:05:00,2027-06-09 00:05:00,Mobile,Paid,0
BILL444486,CUST10213,322614,322614,2026-09-13 00:00:00,2026-09-17 00:00:00,Mobile,Paid,0
BILL276674,CUST10386,169828,169828,2026-08-08 00:00:00,2026-08-11 00:00:00,Mobile,Paid,0
BILL631384,CUST10509,245635,245635,2026-08-20 00:00:00,2026-08-24 00:00:00,Mobile,Paid,0
BILL564142,CUST10081,134971,134971,2026-10-26 00:00:00,2026-10-27 00:00:00,Web,Paid,0
BILL678196,CUST10323,390691,390691,2026-12-22 00:00:00,2026-12-23 00:00:00,Mobile,Paid,0
BILL273860,CUST10368,338233,338233,2026-08-21 00:00:00,2026-08-21 00:00:00,Mobile,Paid,0
BILL290781,CUST10610,316839,316839,2026-08-19 00:05:00,2026-08-23 00:05:00,Web,Paid,0
BILL271030,CUST10024,228784,228784,2026-06-09 00:00:00,2026-06-14 00:00:00,Mobile,Paid,0
BILL998108,CUST10551,129977,8816,2026-07-06 00:03:00,2026-07-10 00:03:00,Web,Paid,0
BILL395696,CUST10297,315997,315997,2026-09-14 00:00:00,2026-09-17 00:00:00,Mobile,Paid,0
BILL731176,CUST10482,327128,327128,2026-08-26 00:00:00,2026-08-26 00:00:00,API,Paid,0
BILL658885,CUST10482,327128,327128,2026-08-26 00:00:00,2026-08-26 00:01:00,API,Paid,0
BILL541127,CUST10482,327128,327128,2026-08-26 00:00:00,2026-08-26 00:02:00,API,Paid,0
BILL637152,CUST10482,327128,327128,2026-08-26 00:00:00,2026-08-26 00:03:00,API,Paid,0
BILL240462,CUST10409,174415,174415,2026-05-20 00:00:00,2026-05-25 00:00:00,Mobile,Paid,0
BILL113026,CUST10299,330805,330805,2026-06-15 00:00:00,2026-06-15 00:00:00,Mobile,Paid,0
BILL355685,CUST10443,295547,295547,2026-07-11 00:00:00,2026-07-11 00:00:00,Web,Paid,0
BILL948664,CUST10344,395635,395635,2026-08-15 00:00:00,2026-08-15 00:00:00,Mobile,Paid,0
BILL767737,CUST10377,254280,254280,2026-08-17 00:05:00,2026-08-21 00:05:00,Web,Paid,1
BILL669534,CUST10241,399193,399193,2026-10-28 00:03:00,2026-11-01 00:03:00,API,Paid,0
BILL951088,CUST10266,241149,241149,2026-06-14 00:00:00,2026-06-18 00:00:00,Web,Paid,1
BILL793344,CUST10339,349645,349645,2026-05-12 00:00:00,2026-05-12 00:00:00,Mobile,Paid,0
BILL382823,CUST10299,330805,330805,2026-07-15 00:00:00,2026-07-15 00:00:00,Mobile,Paid,1
BILL659008,CUST10586,360128,360128,2026-09-17 00:00:00,2026-09-21 00:00:00,Mobile,Paid,0
BILL499912,CUST10050,368862,368862,2026-07-22 00:04:00,2026-07-22 00:04:00,Mobile,Paid,0
BILL738568,CUST10268,217442,217442,2026-09-29 00:00:00,2026-10-03 00:00:00,Web,Paid,0
BILL309359,CUST10489,380999,380999,2026-07-16 00:03:00,2026-07-20 00:03:00,Web,Paid,0
BILL210977,CUST10214,325175,325175,2026-06-12 00:05:00,2026-06-17 00:05:00,Web,Paid,0
BILL164328,CUST10206,369902,369902,2026-12-01 00:00:00,2026-12-02 00:00:00,Web,Paid,0
BILL341310,CUST10353,244854,244854,2026-09-18 00:00:00,2026-09-20 00:00:00,Web,Paid,0
BILL591725,CUST10471,262951,262951,2026-06-14 00:00:00,2026-06-18 00:00:00,Mobile,Paid,0
BILL854311,CUST10316,260371,260371,2026-07-13 00:04:00,2026-07-17 00:04:00,Mobile,Paid,0
BILL233548,CUST10489,380999,380999,2026-08-19 00:03:00,2026-08-21 00:03:00,Web,Paid,0
BILL159154,CUST10153,123159,123159,2026-09-12 00:00:00,2026-09-13 00:00:00,Web,Paid,0
BILL163118,CUST10138,119001,119001,2026-11-26 00:00:00,2026-11-26 00:00:00,API,Paid,0
BILL247771,CUST10138,119001,119001,2026-11-26 00:00:00,2026-11-26 00:01:00,API,Paid,0
BILL832230,CUST10138,119001,119001,2026-11-26 00:00:00,2026-11-26 00:02:00,API,Paid,0
BILL753650,CUST10138,119001,119001,2026-11-26 00:00:00,2026-11-26 00:03:00,API,Paid,0
BILL475401,CUST10138,119001,119001,2026-11-26 00:00:00,2026-11-26 00:04:00,API,Paid,0
BILL579093,CUST10285,267241,267241,2026-09-26 00:00:00,2026-10-01 00:00:00,Mobile,Paid,0
BILL730478,CUST10604,241605,241605,2026-06-12 00:00:00,2026-06-15 00:00:00,Mobile,Paid,0
BILL989872,CUST10011,299689,299689,2026-10-27 00:00:00,2026-10-27 00:00:00,Web,Paid,1
BILL831583,CUST10101,231609,231609,2026-09-27 00:00:00,2026-10-01 00:00:00,Web,Paid,0
BILL320320,CUST10595,342484,6246,2026-12-23 00:03:00,2026-12-27 00:03:00,Web,Paid,0
BILL541104,CUST10357,248320,248320,2027-01-31 00:00:00,2027-02-05 00:00:00,Mobile,Paid,0
BILL202841,CUST10323,390691,390691,2027-01-22 00:00:00,2027-01-22 00:00:00,Mobile,Paid,0
BILL207003,CUST10607,252178,252178,2026-05-16 00:00:00,2026-05-16 00:00:00,Web,Paid,0
BILL104742,CUST10379,202846,202846,2026-10-18 00:00:00,2026-10-20 00:00:00,Web,Paid,0
BILL378564,CUST10199,101201,101201,2026-09-11 00:00:00,2026-09-13 00:00:00,Mobile,Paid,0
BILL947371,CUST10444,372894,372894,2026-05-15 00:00:00,2026-05-16 00:00:00,Mobile,Paid,0
BILL579115,CUST10128,235413,235413,2026-06-09 00:00:00,2026-06-12 00:00:00,Web,Paid,0
BILL333434,CUST10524,221957,5035043,2026-07-29 00:00:00,2026-07-29 00:00:00,Web,Paid,0
BILL322103,CUST10142,108800,108800,2026-08-21 00:00:00,2026-08-22 00:00:00,Mobile,Paid,0
BILL632130,CUST10486,114630,114630,2026-07-13 00:00:00,2026-07-13 00:00:00,Web,Paid,0
BILL351858,CUST10266,241149,241149,2026-07-18 00:00:00,2026-07-23 00:00:00,Web,Paid,0
BILL563629,CUST10113,327947,327947,2026-06-16 00:00:00,2026-06-20 00:00:00,Mobile,Paid,0
BILL814363,CUST10156,366745,366745,2026-06-17 00:00:00,2026-06-17 00:00:00,Web,Paid,0
BILL568337,CUST10564,158695,158695,2026-08-18 00:00:00,2026-08-20 00:00:00,Mobile,Paid,0
BILL422145,CUST10526,104664,104664,2026-06-10 00:00:00,2026-06-10 00:00:00,API,Paid,0
BILL236578,CUST10526,104664,104664,2026-06-10 00:00:00,2026-06-10 00:01:00,API,Paid,0
BILL741437,CUST10526,104664,104664,2026-06-10 00:00:00,2026-06-10 00:02:00,API,Paid,0
BILL342361,CUST10526,104664,104664,2026-06-10 00:00:00,2026-06-10 00:03:00,API,Paid,0
BILL334275,CUST10357,248320,248320,2027-03-07 00:00:00,2027-03-07 00:00:00,API,Paid,0
BILL807939,CUST10357,248320,248320,2027-03-07 00:00:00,2027-03-07 00:01:00,API,Paid,0
BILL693850,CUST10357,248320,248320,2027-03-07 00:00:00,2027-03-07 00:02:00,API,Paid,0
BILL177318,CUST10357,248320,248320,2027-03-07 00:00:00,2027-03-07 00:03:00,API,Paid,0
BILL539739,CUST10573,358577,358577,2026-10-15 00:05:00,2026-10-15 00:05:00,Web,Paid,0
BILL151236,CUST10353,244854,244854,2026-10-20 00:00:00,2026-10-25 00:00:00,Web,Paid,0
BILL479677,CUST10182,162027,162027,2026-06-11 00:00:00,2026-06-11 00:00:00,Mobile,Paid,0
BILL207539,CUST10380,314140,314140,2026-09-12 00:00:00,2026-09-12 00:00:00,Mobile,Paid,0
BILL183858,CUST10519,273139,273139,2026-11-16 00:05:00,2026-11-19 00:05:00,API,Paid,0
BILL575961,CUST10058,272649,272649,2027-02-27 00:07:00,2027-03-04 00:07:00,Mobile,Paid,0
BILL103993,CUST10252,378693,5533,2026-06-24 00:00:00,2026-06-29 00:00:00,Web,Paid,0
BILL859160,CUST10142,108800,108800,2026-09-21 00:00:00,2026-09-23 00:00:00,Mobile,Paid,0
BILL357049,CUST10372,188669,188669,2026-12-22 00:00:00,2026-12-27 00:00:00,Web,Paid,0
BILL235487,CUST10300,333301,333301,2026-12-23 00:00:00,2026-12-26 00:00:00,Web,Paid,0
BILL591229,CUST10270,215045,2761345,2026-09-13 00:00:00,2026-09-14 00:00:00,Mobile,Paid,0
BILL130241,CUST10472,198317,3116346,2026-08-19 00:00:00,2026-08-19 00:00:00,Web,Paid,0
BILL869970,CUST10529,249086,249086,2026-05-09 00:00:00,2026-05-14 00:00:00,Web,Paid,0
BILL680553,CUST10196,104708,104708,2026-07-12 00:00:00,2026-07-12 00:00:00,Web,Paid,0
BILL275653,CUST10577,213700,213700,2026-11-27 00:04:00,2026-11-28 00:04:00,API,Paid,0
BILL528766,CUST10440,300049,300049,2026-05-19 00:00:00,2026-05-22 00:00:00,Web,Paid,0
BILL502012,CUST10393,386367,386367,2026-06-13 00:00:00,2026-06-14 00:00:00,Mobile,Paid,0
BILL922825,CUST10450,386457,386457,2026-11-25 00:00:00,2026-11-28 00:00:00,API,Paid,0
BILL264904,CUST10056,161024,161024,2026-10-24 00:00:00,2026-10-26 00:00:00,Mobile,Paid,0
BILL626208,CUST10120,360615,360615,2026-07-09 00:00:00,2026-07-12 00:00:00,Mobile,Paid,0
BILL863320,CUST10404,308543,308543,2026-10-26 00:00:00,2026-10-28 00:00:00,Mobile,Paid,0
BILL465087,CUST10182,162027,162027,2026-07-11 00:00:00,2026-07-15 00:00:00,Mobile,Paid,0
BILL796663,CUST10537,303726,303726,2026-07-25 00:00:00,2026-07-26 00:00:00,API,Paid,0
BILL759787,CUST10280,176876,176876,2026-08-09 00:00:00,2026-08-10 00:00:00,Web,Paid,0
BILL307763,CUST10129,185393,185393,2026-11-28 00:00:00,2026-12-01 00:00:00,Web,Paid,0
BILL192476,CUST10013,101024,101024,2026-07-15 00:00:00,2026-07-18 00:00:00,Mobile,Paid,0
BILL452063,CUST10207,302476,302476,2026-03-11 00:00:00,2026-03-11 00:00:00,Mobile,Paid,0
BILL143712,CUST10481,205868,205868,2026-11-19 00:00:00,2026-11-23 00:00:00,Mobile,Paid,0
BILL679156,CUST10521,311508,311508,2026-07-25 00:00:00,2026-07-29 00:00:00,Mobile,Paid,1
BILL604875,CUST10105,249200,249200,2026-07-09 00:00:00,2026-07-12 00:00:00,Mobile,Paid,0
BILL577553,CUST10394,219001,219001,2026-07-14 00:03:00,2026-07-17 00:03:00,Web,Paid,0
BILL178955,CUST10217,345563,345563,2026-10-29 00:00:00,2026-11-02 00:00:00,Web,Paid,0
BILL605263,CUST10586,360128,360128,2026-10-21 00:00:00,2026-10-22 00:00:00,API,Paid,0
BILL971347,CUST10523,228291,228291,2027-03-10 00:00:00,2027-03-10 00:00:00,API,Paid,0
BILL819598,CUST10523,228291,228291,2027-03-10 00:00:00,2027-03-10 00:01:00,API,Paid,0
BILL484787,CUST10523,228291,228291,2027-03-10 00:00:00,2027-03-10 00:02:00,API,Paid,0
BILL554298,CUST10523,228291,228291,2027-03-10 00:00:00,2027-03-10 00:03:00,API,Paid,0
BILL412127,CUST10284,398508,398508,2026-06-26 00:00:00,2026-06-30 00:00:00,Mobile,Paid,0
BILL441497,CUST10223,365265,365265,2026-11-26 00:00:00,2026-11-28 00:00:00,Mobile,Paid,0
BILL893897,CUST10270,215045,215045,2026-10-14 00:00:00,2026-10-16 00:00:00,Mobile,Paid,0
BILL760159,CUST10359,323180,323180,2026-06-14 00:00:00,2026-06-17 00:00:00,Mobile,Paid,0
BILL936016,CUST10001,349345,349345,2026-06-18 00:00:00,2026-06-18 00:00:00,Web,Paid,0
BILL450050,CUST10596,117486,117486,2026-08-15 00:00:00,2026-08-18 00:00:00,Mobile,Paid,0
BILL413612,CUST10080,208753,208753,2026-07-25 00:00:00,2026-07-27 00:00:00,Web,Paid,0
BILL987111,CUST10411,173679,173679,2026-05-07 00:00:00,2026-05-07 00:00:00,Web,Paid,0
BILL554436,CUST10458,297776,297776,2026-09-09 00:00:00,2026-09-10 00:00:00,Mobile,Paid,0
BILL795132,CUST10616,291905,291905,2026-04-09 00:04:00,2026-04-12 00:04:00,Mobile,Paid,0
BILL884032,CUST10236,256721,256721,2026-05-15 00:00:00,2026-05-17 00:00:00,Mobile,Paid,0
BILL973832,CUST10515,303653,303653,2026-06-16 00:03:00,2026-06-16 00:03:00,Web,Paid,0
BILL818357,CUST10117,111971,111971,2026-09-29 00:00:00,2026-10-02 00:00:00,Mobile,Paid,0
BILL383638,CUST10091,146080,146080,2026-09-26 00:00:00,2026-09-26 00:00:00,API,Paid,0
BILL436364,CUST10091,146080,146080,2026-09-26 00:00:00,2026-09-26 00:01:00,API,Paid,0
BILL537338,CUST10091,146080,146080,2026-09-26 00:00:00,2026-09-26 00:02:00,API,Paid,0
BILL714162,CUST10091,146080,146080,2026-09-26 00:00:00,2026-09-26 00:03:00,API,Paid,0
BILL981541,CUST10379,202846,202846,2026-11-19 00:00:00,2026-11-19 00:00:00,Web,Paid,0
BILL413370,CUST10420,139871,5911,2026-08-21 00:03:00,2026-08-24 00:03:00,Web,Paid,0
BILL929049,CUST10231,111028,111028,2026-04-10 00:00:00,2026-04-15 00:00:00,Mobile,Paid,0
BILL620989,CUST10461,392083,392083,2026-05-06 00:00:00,2026-05-07 00:00:00,Web,Paid,0
BILL180760,CUST10465,314765,6493353,2026-08-21 00:00:00,2026-08-24 00:00:00,Web,Paid,0
BILL227189,CUST10047,307308,307308,2026-06-05 00:00:00,2026-06-08 00:00:00,Mobile,Paid,0
BILL159020,CUST10477,154868,154868,2026-09-25 00:04:00,2026-09-25 00:04:00,Web,Paid,0
BILL448020,CUST10000,171786,171786,2026-07-16 00:00:00,2026-07-20 00:00:00,Web,Paid,0
BILL825982,CUST10088,349015,9712,2026-07-12 00:00:00,2026-07-13 00:00:00,Mobile,Paid,0
BILL481793,CUST10317,221198,221198,2026-10-25 00:00:00,2026-10-26 00:00:00,Mobile,Paid,0
BILL638098,CUST10491,119240,119240,2026-06-08 00:00:00,2026-06-08 00:00:00,Web,Paid,0
BILL752857,CUST10428,218349,2422662,2026-09-16 00:04:00,2026-09-21 00:04:00,Web,Paid,0
BILL764771,CUST10404,308543,308543,2026-11-27 00:00:00,2026-11-29 00:00:00,Mobile,Paid,0
BILL498834,CUST10013,101024,101024,2026-08-17 00:00:00,2026-08-18 00:00:00,Mobile,Paid,0
BILL551920,CUST10535,275713,4116571,2026-05-15 00:00:00,2026-05-17 00:00:00,Web,Paid,0
BILL119403,CUST10185,106845,106845,2026-10-22 00:00:00,2026-10-27 00:00:00,Mobile,Paid,0
BILL132000,CUST10229,340710,340710,2026-08-24 00:04:00,2026-08-24 00:04:00,Mobile,Paid,0
BILL910638,CUST10022,302204,302204,2026-06-11 00:00:00,2026-06-16 00:00:00,Web,Paid,0
BILL764090,CUST10462,104974,6401,2026-09-16 00:00:00,2026-09-17 00:00:00,Mobile,Paid,0
BILL158422,CUST10051,125386,125386,2026-09-07 00:05:00,2026-09-08 00:05:00,Web,Paid,0
BILL487659,CUST10299,330805,330805,2026-08-14 00:00:00,2026-08-17 00:00:00,Mobile,Paid,0
BILL342039,CUST10046,156398,156398,2026-08-27 00:00:00,2026-08-27 00:00:00,API,Paid,0
BILL105826,CUST10046,156398,156398,2026-08-27 00:00:00,2026-08-27 00:01:00,API,Paid,0
BILL689505,CUST10046,156398,156398,2026-08-27 00:00:00,2026-08-27 00:02:00,API,Paid,0
BILL747786,CUST10046,156398,156398,2026-08-27 00:00:00,2026-08-27 00:03:00,API,Paid,0
BILL416422,CUST10517,297101,297101,2026-03-09 00:00:00,2026-03-11 00:00:00,Mobile,Paid,0
BILL751442,CUST10530,291947,291947,2027-01-30 00:00:00,2027-02-02 00:00:00,Web,Paid,1
BILL641552,CUST10363,382129,7606966,2026-05-11 00:00:00,2026-05-12 00:00:00,Web,Paid,0
BILL884013,CUST10315,225792,9161,2026-10-18 00:03:00,2026-10-18 00:03:00,Web,Paid,0
BILL229635,CUST10127,350604,350604,2026-07-15 00:00:00,2026-07-16 00:00:00,Mobile,Paid,0
BILL396079,CUST10435,263580,263580,2026-10-23 00:00:00,2026-10-28 00:00:00,Mobile,Paid,0
BILL692071,CUST10078,168945,168945,2026-10-31 00:00:00,2026-11-02 00:00:00,Mobile,Paid,0
BILL512488,CUST10562,312612,312612,2026-10-18 00:00:00,2026-10-19 00:00:00,Web,Paid,0
BILL618888,CUST10333,343339,343339,2026-08-16 00:07:00,2026-08-19 00:07:00,Mobile,Paid,0
